text,label
"Subject: re : cp & l
daren ,
i am handling cp & l and am trying to resolve this issue from february
production . cp & l shows 5 , 000 mmbtu on february 21 , but we do not have a
deal . were you able to find anything out about this ?
thanks for your help .
rebecca
- - - - - - - - - - - - - - - - - - - - - - forwarded by rebecca griffin / na / enron on 03 / 27 / 2001
04 : 04 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
katherine herrera
03 / 26 / 2001 09 : 57 am
to : rebecca griffin / na / enron @ enron
cc :
subject : re : cp & l
- - - - - - - - - - - - - - - - - - - - - - forwarded by katherine herrera / corp / enron on
03 / 26 / 2001 09 : 46 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : gary w lamphier @ ect 03 / 26 / 2001 09 : 52 am
to : daren j farmer / hou / ect @ ect
cc : katherine herrera / corp / enron @ enron
subject : re : cp & l
can we verified this gas flowed ? if it did it should have been billed on his
term deal if there was one in place . if the gas flowed and we did not
invoice for it on term let me know and i will put it in .
janet h wallis
03 / 22 / 2001 04 : 53 pm
to : gary w lamphier / hou / ect @ ect
cc : katherine herrera / corp / enron @ enron
subject : cp & l
bob says he was not billed for a purchase he made from you at 5 k $ 5 . 16 on
feb 21 st . will you check this out and get with
bob a and katherine herrera .
jw",0
"Subject: re : apache deal 384247 10 / 00
according to the contract brief i received , the 2 . 175 is a 1999 price . i
believe my pricing is correct . bob or darren may be able your questions
better .
dave
enron north america corp .
from : megan parker @ enron 11 / 21 / 2000 03 : 27 pm
to : david baumbach / hou / ect @ ect
cc :
subject : apache deal 384247 10 / 00
i got an invoice for the gas we bought from apache for tenaska iv and they
have a different price . for deal 384247 , we have a price of 2 . 285 and a
demand fee of 0 . 457 for 25 , 000 / day . apache is billing us at 2 . 175 with no
demand charge . can you verify this price for me and let me know which is
correct ?
thanks ,
megan",0
"Subject: august 2000 activity
fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by lee l papayoti / hou / ect on 08 / 08 / 2000
09 : 26 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 08 / 07 / 2000 02 : 39 pm
to : lee l papayoti / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect
subject : august 2000 activity
will there be a "" buyback "" deal for shell oil company for aug . 2000 .
deal # : 138086 expired july 31 st .",0
"Subject: hpl nom for august 2 , 2000
( see attached file : hplo 802 . xls )
- hplo 802 . xls",0
"Subject: re : misc . questions
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 12 / 22 / 99 08 : 19
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
dscottl @ . com on 12 / 21 / 99 08 : 06 : 49 pm
to : ami chokshi / corp / enron @ enron
cc :
subject : re : misc . questions
questions :
1 . at agua dulce , which pipe can the gp plant go into ? can it go into hpl ?
2 . do you have nom forms for any plant nominations we may need ?
3 . for gemc , is the tejas plant at thompsonville ? do you know how any of
those points tie into hpl ?
4 . do you have avails for mops production ? the gas that is transported to
tivoli - - what contract do you use ?
5 . for kerr mcgee , do you have the entex contacts you speak with ?
6 . is there a waskom nom form ? with whom do you speak over there ?
7 . for the avails sheet you sent , the first row of column titles is blacked
out . can you tell me what the row reads ?
8 . what volumes will come from koch gathering into carthage for next month ?
we show conflicting numbers .
thanks ,
ami
713 / 853 - 9272
here goes . . .
1 . i know tennessee , hpl , and tejas are at the tailgate of the plant , and i
suspect midcon texas is there as well .
2 . i ' ll fax you a copy of the nomination form that steve locke uses for agua
dulce and carthage . . . those are the only ones in texas that we nominate .
3 . the tejas plant as well as all of the other gulf energy receipt points
from
pennzenergy are exclusively tejas / gulf energy points , and it takes transport
charges to move the gas through gulf energy to interconnects , such as
thompsonville . the jennings plant does have a split connect with delhi , but
operationally pennzenergy much prefers to flow into gulf energy ( lower
pressure
= higher volumes ) .
4 . mustang island 759 for january is again 1 , 903 mmbtu / d , which peoples will
pick up at the wellhead . mustang island 785 is 4 , 100 / d , which leaves 2 , 200 / d
available to sell assuming we continue to transport 1 , 895 / d to fgt / tivoli for
peoples . our it agreement on nng is # 78581 to move gas from the wellhead to
onshore .
5 . the tomcat gas has been sold to entex into midcon texas for so long that i
don ' t think maria even talks to them anymore each month . tammi provides them
with the volume when she does the deal each month . but we can certainly
provide an entex contact if the gas is sold to them again in january .
6 . there isn ' t a waskom nomination form . the trader for this gas , mike
landolt , talks to ben britten ( president of new waskom gas gathering and
waskom
gas marketing ) .
7 . you must be referring to the page of offshore avails that begins with
sabine pass 13 . the 6 columns that appear blacked out read as follows : pvr ,
pvr , avail , dbq , dbq , and remainder .
8 . the koch - gathered volumes behind the carthage plant for 1 / 00 are 12 , 443
mmbtu / d .
david
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 12 / 22 / 99 08 : 19
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
dscottl @ . com on 12 / 21 / 99 08 : 20 : 28 pm
to : ami chokshi / corp / enron @ enron
cc :
subject : re : more questions
1 . at carthage , the deliveries to koch ? what is that 15000 on your
whiteboard for . who is it to ? are the volumes termed up ?
2 . at midcon texas , you usually sell all the supply to its marketing
affiliate , correct ? is so , is that gas termed up or do you sell it month to
month ?
3 . is the gas to entex off tomcat sold as base or swing ? don ' t they change
the volume occasionally ? has anadarko given you any avails for jan ?
round 2 :
1 . the 15 , 000 @ carthage for koch is an estimate of what we anticipate we
will
want to sell into koch . . . and it shows up on the koch whiteboard as a supply
( from carthage ) . during bidweek the traders will decide how much they
actually
want to show going to koch , and how much will be labeled base and swing . mike
landolt has been our sole koch trader and he typically takes some carthage gas
into koch , but i wouldn ' t say a particular volume is termed - up .
2 . other than very rarely shippling the jennings ranch volume over to ngpl ,
we ' ve always sold all of the midcon texas volumes to the affiliate . . .
currently done one month at a time . john hymel has been the trader for these
volumes .
3 . the entex sale @ tomcat has always been gas daily because that is the way
kerr - mcgee prices the supply . . . and entex has taken all the swings . the
january volume is 2 , 312 / d .
david
p . s . i still don ' t know my schedule for wednesday . . . everyone who is being
asked to work transition is meeting individually with management on wednesday
and the schedules haven ' t been provided yet . as soon as i know more i ' ll let
you know , but i ' ll understand if you make other lunch arrangements .",0
"Subject: would you have an objection to mapping the east texas gas system to the
carthage curve as opposed to the texoma curve ?",0
"Subject: tenaska gas management agreement
daren ,
just following up on my email and call last week re : the cpi
information - - just as soon as you can get that to me i will be able to get out
a revised draft . i know folks are anxious so let me know if there is someone
else you would like me to ask about this
thanks for your help ,
sandi
- - - - - forwarded by sandi m braband / hou / ect on 11 / 14 / 2000 11 : 32 am - - - - -
sandi m braband
10 / 31 / 2000 02 : 14 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : tenaska gas management agreement
daren ,
can you get me the specifics on the consumer price index as you all would
like to see it referenced in the agreement . is there a specific publication
that i can reference like i do for hsc proces in the first of the month
inside ferc - - let me know",0
"Subject: enron / hpl actuals for august 15 , 2000
teco tap 120 . 000 / hpl iferc ; 20 . 000 / enron
ls hpl lsk ic 20 . 000 / enron",0
"Subject: re : deal 144932 ces - lila allen
yes . i have confirmed that fw rabalais is agent for dallas ( aka sam allen ) ,
which was put under lila allen ' s name . please change deal 144932 from sam
allen to dallas exploration .
ami
from : megan parker 03 / 23 / 2000 11 : 32 am
to : julie meyers / hou / ect @ ect
cc : ami chokshi / corp / enron @ enron
subject : re : deal 144932 ces - lila allen
i looked in global and dallas exploration is in there . can we put the deal
under dallas exploration ? that is where is it was set up at columbia . i
have a letter and the gisb contract from sam allen that we are to pay dallas
exploration .
megan",0
"Subject: copano changes
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 26 / 2000
01 : 32 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
troy _ a _ benoit @ reliantenergy . com on 01 / 26 / 2000 01 : 00 : 03 pm
to : ami chokshi / corp / enron @ enron
cc :
subject : copano changes
( see attached file : hpl - jan . xls ) ( see attached file : hpl - feb . xls )
- hpl - jan . xls
- hpl - feb . xls",0
